admin.wibuku.app	/openapi.yaml	404	24	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/panel	404	17	text/plain;	charset=utf-8	admin
admin.wibuku.app	/panel/	404	18	text/plain;	charset=utf-8	admin
admin.wibuku.app	/query	404	17	text/plain;	charset=utf-8	graphql
admin.wibuku.app	/readiness	404	21	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/ready	404	17	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/rest	404	16	text/plain;	charset=utf-8	api
admin.wibuku.app	/rest/api	404	20	text/plain;	charset=utf-8	api
admin.wibuku.app	/rest/v1	404	19	text/plain;	charset=utf-8	api
admin.wibuku.app	/rest/v2	404	19	text/plain;	charset=utf-8	api
admin.wibuku.app	/robots.txt	404	22	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/schema	404	18	text/plain;	charset=utf-8	graphql
admin.wibuku.app	/security.txt	404	24	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/server-info	404	23	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/server-status	404	25	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/siteadmin	404	21	text/plain;	charset=utf-8	admin
admin.wibuku.app	/sitemap.xml	404	23	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/startup	404	19	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/status	404	18	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/superadmin	404	22	text/plain;	charset=utf-8	admin
admin.wibuku.app	/swagger	404	19	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/swagger-ui.html	404	27	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/swagger-ui/swagger-ui.html	404	38	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/swagger.json	404	24	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/swagger.yaml	404	24	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/swagger/v1/swagger.json	404	35	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/swagger/v2/swagger.json	404	35	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/trace	404	17	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/trace.axd	404	21	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/user/login	404	22	text/plain;	charset=utf-8	admin
admin.wibuku.app	/v1	404	14	text/plain;	charset=utf-8	api
admin.wibuku.app	/v1/graphql	404	22	text/plain;	charset=utf-8	graphql
admin.wibuku.app	/v2	404	14	text/plain;	charset=utf-8	api
admin.wibuku.app	/v2/api-docs	404	23	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/v3	404	14	text/plain;	charset=utf-8	api
admin.wibuku.app	/v3/api-docs	404	23	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/v3/api-docs/swagger-ui	404	34	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/wp-admin	404	20	text/plain;	charset=utf-8	admin
admin.wibuku.app	/wp-admin/	404	21	text/plain;	charset=utf-8	admin
admin.wibuku.app	/wp-login.php	404	24	text/plain;	charset=utf-8	admin
